ramp_PG_sa_lr1,ramp_PG_sa_lr0.1,ramp_A3C_sa_lr1,ramp_A3C_sa_lr0.1,ramp_A3C_sa_lr0.01,ramp_PPO_sa_lr5e-5,ramp_PG_ma_lr0.01,ramp_A3C_ma_lr0.01,ramp_PPO_ma_lr0.1,ramp_PPO_ma_lr5e-5,,,ramp_len100_pos300,ramp_len150_pos300,ramp_len200_pos300,ramp_len200_pos200,ramp_len200_pos250,ramp_len200_pos350,ramp_len250_pos300,ramp_turn
nan,nan,-23926.72215,-24128.1358,-23901.5491,nan,nan,-25078.13341,nan,nan,,,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,-23926.72215,-24165.05331,-23901.5491,nan,nan,-25067.30261,nan,nan,,,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,-23926.72215,-24165.05331,-23901.5491,nan,nan,-25041.32286,nan,nan,,,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,-23926.72215,-24172.3717,-23901.5491,nan,nan,-25041.32286,nan,nan,,,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,-23928.69,-24172.3717,-23901.5491,nan,nan,-25022.41552,nan,nan,,,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,-23928.69,-24172.3717,-23901.5491,nan,nan,-25052.3884,nan,nan,,,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,-23928.69,-24172.3717,-23901.5491,nan,nan,-25052.3884,nan,nan,,,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,-23928.69,-24172.3717,-23954.7606,nan,nan,-25052.3884,nan,nan,,,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,-23926.91018,-24172.3717,-23962.43786,nan,nan,-25112.08229,nan,nan,,,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,-23926.91018,-24172.3717,-23892.95069,nan,nan,-25127.46422,nan,nan,,,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,-23923.09911,-24172.3717,-23892.95069,nan,nan,-25127.46422,nan,nan,,,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,-23923.09911,-24172.3717,-23892.95069,nan,nan,-25150.85624,nan,nan,,,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,-23923.09911,-24172.3717,-23864.67929,nan,nan,-25172.35671,nan,nan,,,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,-23923.09911,-24172.3717,-23864.67929,nan,nan,-25172.35671,nan,nan,,,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,-23923.09911,-24202.64287,-23864.67929,nan,nan,-25199.8495,nan,nan,,,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,-23923.09911,-24182.22359,-23864.67929,nan,nan,-25212.61583,nan,nan,,,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,-23988.11422,-24182.22359,-23864.67929,nan,nan,-25212.61583,nan,nan,,,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,-23988.11422,-24182.22359,-23864.67929,nan,nan,-25228.96907,nan,nan,,,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,-23988.11422,-24182.22359,-23864.67929,nan,nan,-25250.39993,nan,nan,,,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,-23988.11422,-24182.22359,-23891.61263,nan,nan,-25250.39993,nan,nan,,,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,-24016.96547,-24182.22359,-23877.68697,nan,nan,-25230.26451,nan,nan,,,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,-23984.51865,-24182.22359,-23877.68697,nan,nan,-25199.67319,nan,nan,,,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,-23999.4672,-24182.22359,-23862.05506,nan,nan,-25199.67319,nan,nan,,,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,-23999.4672,-24182.22359,-23862.05506,nan,nan,-25206.00403,nan,nan,,,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,-23999.4672,-24182.22359,-23865.58185,nan,nan,-25215.21065,nan,nan,,,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,-23999.4672,-24182.22359,-23865.58185,nan,nan,-25215.21065,nan,nan,,,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,-23999.4672,-24170.12764,-23865.58185,nan,nan,-25241.28873,nan,nan,,,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,-23999.4672,-24221.54425,-23865.58185,nan,nan,-25254.51568,nan,nan,,,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,-24013.77901,-24221.54425,-23865.58185,nan,nan,-25254.51568,nan,nan,,,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,-24013.77901,-24221.54425,-23865.58185,nan,nan,-25249.05545,nan,nan,,,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,-24013.77901,-24221.54425,-23865.58185,nan,nan,-25249.05545,nan,nan,,,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,-24013.77901,-24221.54425,-23870.40546,nan,nan,-25236.93309,nan,nan,,,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,-24013.77901,-24221.54425,-23883.41598,nan,nan,-25214.42217,nan,nan,,,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,-24029.47791,-24221.54425,-23849.6788,nan,nan,-25257.20059,nan,nan,,,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,-24029.47791,-24221.54425,-23849.6788,nan,nan,-25257.20059,nan,nan,,,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,-24029.47791,-24221.54425,-23849.6788,nan,nan,-25323.85315,nan,nan,,,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,-24029.47791,-24221.54425,-23852.86366,nan,nan,-25323.85315,nan,nan,,,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,-24029.47791,-24221.54425,-23852.86366,nan,nan,-25358.20408,nan,nan,,,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,-24029.47791,-24222.47609,-23852.86366,nan,nan,-25349.42477,nan,nan,,,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,-24031.51963,-24222.47609,-23852.86366,nan,nan,-25348.25708,nan,nan,,,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,-24031.51963,-24261.17218,-23852.86366,nan,nan,-25348.25708,nan,nan,,,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,-24031.51963,-24261.17218,-23852.86366,nan,nan,-25363.43957,nan,nan,,,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,-24031.51963,-24261.17218,-23852.86366,nan,nan,-25363.43957,nan,nan,,,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,-23995.09861,-24261.17218,-23813.58207,nan,nan,-25400.70392,nan,nan,,,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,-23999.58023,-24261.17218,-23778.6534,nan,nan,-25374.8368,nan,nan,,,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,-24020.29626,-24261.17218,-23778.6534,nan,nan,-25377.16608,nan,nan,,,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,-24020.29626,-24261.17218,-23807.83632,nan,nan,-25377.16608,nan,nan,,,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,-24020.29626,-24261.17218,-23807.83632,nan,nan,-25358.76705,nan,nan,,,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,-24020.29626,-24261.17218,-23798.11367,nan,nan,-25358.76705,nan,nan,,,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,-24020.29626,-24261.17218,-23798.11367,nan,nan,-25368.34653,nan,nan,,,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,-24020.29626,-24259.82297,-23798.11367,nan,nan,-25368.34653,nan,nan,,,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,-24020.29626,-24229.58625,-23798.11367,nan,nan,-25396.56461,nan,nan,,,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,-24043.86387,-24229.58625,-23798.11367,nan,nan,-25396.56461,nan,nan,,,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,-24043.86387,-24229.58625,-23798.11367,nan,nan,-25396.56461,nan,nan,,,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,-24043.86387,-24229.58625,-23798.11367,nan,nan,-25406.49334,nan,nan,,,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,-24051.98023,-24229.58625,-23808.60622,nan,nan,-25406.49334,nan,nan,,,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,-24064.14854,-24229.58625,-23808.60622,nan,nan,-25427.98748,nan,nan,,,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,-24064.88584,-24229.58625,-23808.60622,nan,nan,-25389.09558,nan,nan,,,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,-24064.88584,-24229.58625,-23790.54314,nan,nan,-25386.76167,nan,nan,,,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,-24064.88584,-24229.58625,-23790.54314,nan,nan,-25386.76167,nan,nan,,,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,-24064.88584,-24229.58625,-23799.81197,nan,nan,-25393.20402,nan,nan,,,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,-24064.88584,-24253.17922,-23799.81197,nan,nan,-25393.20402,nan,nan,,,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,-24064.88584,-24319.23863,-23799.81197,nan,nan,-25396.14432,nan,nan,,,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,-24064.88584,-24319.23863,-23799.81197,nan,nan,-25392.89254,nan,nan,,,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,-24064.88584,-24319.23863,-23799.81197,nan,nan,-25376.14639,nan,nan,,,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,-24137.06978,-24319.23863,-23799.81197,nan,nan,-25376.14639,nan,nan,,,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,-24137.06978,-24319.23863,-23799.81197,nan,nan,-25369.47305,nan,nan,,,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,-24211.27016,-24319.23863,-23745.85427,nan,nan,-25369.47305,nan,nan,,,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,-24259.99865,-24319.23863,-23745.85427,nan,nan,-25393.48416,nan,nan,,,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,-24259.99865,-24319.23863,-23735.80689,nan,nan,-25393.48416,nan,nan,,,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,-24259.99865,-24319.23863,-23735.80689,nan,nan,-25413.4517,nan,nan,,,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,-24259.99865,-24319.23863,-23735.80689,nan,nan,-25406.60737,nan,nan,,,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,-24259.99865,-24307.44535,-23735.80689,nan,nan,-25406.60737,nan,nan,,,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,-24259.99865,-24307.44535,-23785.17697,nan,nan,-25406.60737,nan,nan,,,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,-24259.99865,-24307.44535,-23785.17697,nan,nan,-25406.60737,nan,nan,,,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,-24259.99865,-24313.05396,-23785.17697,nan,nan,-25429.38326,nan,nan,,,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,-24239.14219,-24313.05396,-23785.17697,nan,nan,-25429.38326,nan,nan,,,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,-24239.14219,-24313.05396,-23785.17697,nan,nan,-25428.96153,nan,nan,,,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,-24239.14219,-24313.05396,-23785.17697,nan,nan,-25428.96153,nan,nan,,,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,-24241.41534,-24313.05396,-23774.83917,nan,nan,-25471.39565,nan,nan,,,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,-24297.2238,-24313.05396,-23791.50706,nan,nan,-25496.27367,nan,nan,,,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,-24297.2238,-24313.05396,-23791.50706,nan,nan,-25496.27367,nan,nan,,,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,-24297.2238,-24313.05396,-23791.50706,nan,nan,-25496.23545,nan,nan,,,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,-24297.2238,-24313.05396,-23791.50706,nan,nan,-25496.23545,nan,nan,,,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,-24297.2238,-24331.45195,-23791.50706,nan,nan,-25466.95388,nan,nan,,,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,-24297.2238,-24358.10151,-23844.40104,nan,nan,-25466.95388,nan,nan,,,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,-24297.2238,-24358.10151,-23844.40104,nan,nan,-25447.47569,nan,nan,,,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,-24297.2238,-24413.56286,-23844.40104,nan,nan,-25502.57338,nan,nan,,,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,-24292.36424,-24413.56286,-23844.40104,nan,nan,-25502.57338,nan,nan,,,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,-24292.36424,-24413.56286,-23844.40104,nan,nan,-25502.15857,nan,nan,,,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,-24274.41466,-24413.56286,-23844.40104,nan,nan,-25502.15857,nan,nan,,,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,-24259.11092,-24413.56286,-23860.11317,nan,nan,-25482.34771,nan,nan,,,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,-24259.11092,-24413.56286,-23838.71252,nan,nan,-25486.33294,nan,nan,,,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,-24259.11092,-24413.56286,-23835.91215,nan,nan,-25507.78213,nan,nan,,,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,-24259.11092,-24413.56286,-23835.91215,nan,nan,-25507.78213,nan,nan,,,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,-24259.11092,-24406.54785,-23835.91215,nan,nan,-25507.75397,nan,nan,,,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,-24259.11092,-24423.59816,-23835.91215,nan,nan,-25507.75397,nan,nan,,,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,-24259.11092,-24423.59816,-23797.81526,nan,nan,-25457.14682,nan,nan,,,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,-24259.11092,-24465.2415,-23797.81526,nan,nan,-25457.14682,nan,nan,,,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,-24306.235,-24441.26222,-23797.81526,nan,nan,-25479.31231,nan,nan,,,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,-24306.235,-24441.26222,-23797.81526,nan,nan,-25479.31231,nan,nan,,,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,-24254.45652,-24441.26222,-23797.81526,nan,nan,-25485.6783,nan,nan,,,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,-24231.2929,-24441.26222,-23768.16826,nan,nan,-25485.6783,nan,nan,,,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,-24231.2929,-24441.26222,-23768.16826,nan,nan,-25480.28894,nan,nan,,,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,-24231.2929,-24441.26222,-23747.72622,nan,nan,-25480.28894,nan,nan,,,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,-24231.2929,-24441.26222,-23753.33649,nan,nan,-25509.09973,nan,nan,,,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,-24231.2929,-24441.26222,-23753.33649,nan,nan,-25509.09973,nan,nan,,,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,-24231.2929,-24441.26222,-23753.33649,nan,nan,-25530.03558,nan,nan,,,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,-24231.2929,-24485.83499,-23753.33649,nan,nan,-25504.74058,nan,nan,,,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,-24231.2929,-24506.87151,-23736.75854,nan,nan,-25504.74058,nan,nan,,,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,-24254.98575,-24458.17581,-23736.75854,nan,nan,-25504.74058,nan,nan,,,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,-24254.98575,-24458.17581,-23736.75854,nan,nan,-25493.69257,nan,nan,,,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,-24244.95582,-24458.17581,-23736.75854,nan,nan,-25493.69257,nan,nan,,,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,-24219.3686,-24458.17581,-23736.75854,nan,nan,-25518.65675,nan,nan,,,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,-24219.3686,-24458.17581,-23716.55088,nan,nan,-25518.65675,nan,nan,,,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,-24219.3686,-24458.17581,-23716.55088,nan,nan,-25522.65202,nan,nan,,,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,-24219.3686,-24458.17581,-23658.8452,nan,nan,-25522.65202,nan,nan,,,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,-24219.3686,-24458.17581,-23640.26747,nan,nan,-25457.72429,nan,nan,,,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,-24219.3686,-24458.17581,-23640.26747,nan,nan,-25457.72429,nan,nan,,,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,-24219.3686,-24458.17581,-23640.26747,nan,nan,-25470.51139,nan,nan,,,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,-24219.3686,-24408.19075,-23640.26747,nan,nan,-25470.51139,nan,nan,,,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,-24226.24764,-24412.24091,-23660.47216,nan,nan,-25454.25532,nan,nan,,,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,-24226.24764,-24388.51379,-23660.47216,nan,nan,-25454.25532,nan,nan,,,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,-24252.58741,-24388.51379,-23660.47216,nan,nan,-25462.01363,nan,nan,,,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,-24265.807,-24388.51379,-23660.47216,nan,nan,-25462.01363,nan,nan,,,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,-24265.807,-24388.51379,-23660.47216,nan,nan,-25443.03895,nan,nan,,,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,-24265.807,-24388.51379,-23638.64459,nan,nan,-25443.03895,nan,nan,,,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,-24265.807,-24388.51379,-23638.64459,nan,nan,-25443.03895,nan,nan,,,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,-24265.807,-24388.51379,-23647.17517,nan,nan,-25404.96388,nan,nan,,,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,-24265.807,-24388.51379,-23645.62518,nan,nan,-25383.82262,nan,nan,,,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,-24265.807,-24388.51379,-23645.62518,nan,nan,-25355.94429,nan,nan,,,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,-24265.807,-24388.51379,-23645.62518,nan,nan,-25361.09455,nan,nan,,,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,-24265.807,-24401.59558,-23645.62518,nan,nan,-25361.09455,nan,nan,,,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,-24257.06436,-24374.97003,-23630.7451,nan,nan,-25361.09455,nan,nan,,,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,-24257.06436,-24407.79086,-23630.7451,nan,nan,-25404.44747,nan,nan,,,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,-24296.1752,-24407.79086,-23630.7451,nan,nan,-25405.92831,nan,nan,,,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,-24313.37968,-24407.79086,-23630.7451,nan,nan,-25389.91999,nan,nan,,,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,-24313.37968,-24407.79086,-23630.7451,nan,nan,-25380.06632,nan,nan,,,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,-24313.37968,-24407.79086,-23630.7451,nan,nan,-25380.06632,nan,nan,,,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,-24313.37968,-24407.79086,-23659.73622,nan,nan,-25380.06632,nan,nan,,,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,-24313.37968,-24407.79086,-23622.37887,nan,nan,-25395.69982,nan,nan,,,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,-24313.37968,-24407.79086,-23622.37887,nan,nan,-25388.19281,nan,nan,,,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,-24313.37968,-24407.79086,-23622.37887,nan,nan,-25384.47242,nan,nan,,,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,-24313.37968,-24407.79086,-23622.37887,nan,nan,-25385.18234,nan,nan,,,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,-24313.37968,-24388.19017,-23622.37887,nan,nan,-25385.18234,nan,nan,,,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,-24316.85093,-24407.0694,-23622.37887,nan,nan,-25385.18234,nan,nan,,,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,-24316.85093,-24376.49814,-23650.79183,nan,nan,-25385.18234,nan,nan,,,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,-24284.33297,-24376.49814,-23650.79183,nan,nan,-25388.09249,nan,nan,,,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,-24284.33297,-24376.49814,-23650.79183,nan,nan,-25388.18025,nan,nan,,,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,-24335.60888,-24376.49814,-23650.79183,nan,nan,-25388.18025,nan,nan,,,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,-24335.60888,-24376.49814,-23650.79183,nan,nan,-25343.06014,nan,nan,,,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,-24335.60888,-24376.49814,-23660.03769,nan,nan,-25343.06014,nan,nan,,,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,-24335.60888,-24376.49814,-23660.03769,nan,nan,-25343.06014,nan,nan,,,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,-24335.60888,-24376.49814,-23692.89823,nan,nan,-25343.06014,nan,nan,,,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,-24335.60888,-24376.49814,-23692.89823,nan,nan,-25343.06014,nan,nan,,,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,-24335.60888,-24378.64708,-23692.89823,nan,nan,-25343.06014,nan,nan,,,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,-24335.60888,-24378.64708,-23692.89823,nan,nan,-25316.98287,nan,nan,,,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,-24310.32309,-24388.84908,-23692.89823,nan,nan,-25278.86121,nan,nan,,,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,-24310.32309,-24388.84908,-23734.48904,nan,nan,-25278.86121,nan,nan,,,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,-24297.48861,-24388.84908,-23734.48904,nan,nan,-25334.18071,nan,nan,,,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,-24276.3036,-24388.84908,-23734.48904,nan,nan,-25334.18071,nan,nan,,,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,-24276.3036,-24388.84908,-23734.48904,nan,nan,-25334.18071,nan,nan,,,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,-24276.3036,-24388.84908,-23706.92802,nan,nan,-25348.15317,nan,nan,,,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,-24276.3036,-24388.84908,-23706.8081,nan,nan,-25372.02097,nan,nan,,,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,-24276.3036,-24388.84908,-23706.8081,nan,nan,-25372.02097,nan,nan,,,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,-24276.3036,-24388.84908,-23727.88677,nan,nan,-25372.43244,nan,nan,,,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,-24276.3036,-24404.70477,-23727.88677,nan,nan,-25372.43244,nan,nan,,,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,-24276.3036,-24412.05924,-23727.88677,nan,nan,-25372.43244,nan,nan,,,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,-24276.3036,-24412.05924,-23727.88677,nan,nan,-25338.08003,nan,nan,,,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,-24273.14082,-24407.10365,-23727.88677,nan,nan,-25349.34876,nan,nan,,,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,-24273.14082,-24407.10365,-23713.81172,nan,nan,-25351.07099,nan,nan,,,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,-24293.4204,-24407.10365,-23713.81172,nan,nan,-25311.70383,nan,nan,,,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,-24253.94372,-24407.10365,-23713.81172,nan,nan,-25311.70383,nan,nan,,,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,-24253.94372,-24407.10365,-23713.81172,nan,nan,-25311.70383,nan,nan,,,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,-24253.94372,-24407.10365,-23677.29529,nan,nan,-25311.70383,nan,nan,,,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,-24253.94372,-24407.10365,-23677.29529,nan,nan,-25304.48722,nan,nan,,,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,-24253.94372,-24407.10365,-23677.29529,nan,nan,-25307.59211,nan,nan,,,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,-24253.94372,-24409.13415,-23677.29529,nan,nan,-25283.92738,nan,nan,,,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,-24253.94372,-24409.13415,-23701.43055,nan,nan,-25283.92738,nan,nan,,,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,-24253.94372,-24409.13415,-23701.43055,nan,nan,-25283.92738,nan,nan,,,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,-24253.94372,-24414.04309,-23701.43055,nan,nan,-25265.87243,nan,nan,,,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,-24253.94372,-24414.04309,-23713.12012,nan,nan,-25316.70106,nan,nan,,,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,-24262.80109,-24457.63182,-23713.12012,nan,nan,-25330.4684,nan,nan,,,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,-24188.34875,-24457.63182,-23713.12012,nan,nan,-25330.4684,nan,nan,,,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,-24220.94938,-24457.63182,-23713.12012,nan,nan,-25366.4879,nan,nan,,,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,-24220.94938,-24457.63182,-23713.12012,nan,nan,-25366.4879,nan,nan,,,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,-24220.94938,-24457.63182,-23739.06555,nan,nan,-25366.4879,nan,nan,,,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,-24220.94938,-24457.63182,-23729.80809,nan,nan,-25375.97596,nan,nan,,,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,-24220.94938,-24457.63182,-23729.80809,nan,nan,-25367.97747,nan,nan,,,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,-24220.94938,-24457.63182,-23729.80809,nan,nan,-25360.5121,nan,nan,,,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,-24220.94938,-24500.89078,-23711.66267,nan,nan,-25360.5121,nan,nan,,,nan,nan,nan,nan,nan,nan,nan,nan
